file,label,n_points
valve_0286_lidar_classes.ply,0,1054
valve_0286_lidar_classes.ply,1,256
valve_0286_lidar_classes.ply,2,157
valve_0286_lidar_classes.ply,3,388
valve_0286_lidar_classes.ply,4,371
valve_0286_lidar_classes.ply,5,108
valve_0286_lidar_classes.ply,6,696
valve_0286_lidar_classes.ply,7,124
valve_0286_lidar_classes.ply,8,196
valve_0286_lidar_classes.ply,9,309
valve_0286_lidar_classes.ply,10,239
valve_0286_lidar_classes.ply,11,395
valve_0286_lidar_classes.ply,12,566
valve_0286_lidar_classes.ply,13,1073
valve_0287_lidar_classes.ply,0,1035
valve_0287_lidar_classes.ply,1,245
valve_0287_lidar_classes.ply,2,160
valve_0287_lidar_classes.ply,3,395
valve_0287_lidar_classes.ply,4,330
valve_0287_lidar_classes.ply,5,123
valve_0287_lidar_classes.ply,6,820
valve_0287_lidar_classes.ply,7,229
valve_0287_lidar_classes.ply,8,196
valve_0287_lidar_classes.ply,9,249
valve_0287_lidar_classes.ply,10,315
valve_0287_lidar_classes.ply,11,327
valve_0287_lidar_classes.ply,12,555
valve_0287_lidar_classes.ply,13,1070
valve_0288_lidar_classes.ply,0,1039
valve_0288_lidar_classes.ply,1,210
valve_0288_lidar_classes.ply,2,162
valve_0288_lidar_classes.ply,3,382
valve_0288_lidar_classes.ply,4,360
valve_0288_lidar_classes.ply,5,119
valve_0288_lidar_classes.ply,6,741
valve_0288_lidar_classes.ply,7,121
valve_0288_lidar_classes.ply,8,205
valve_0288_lidar_classes.ply,9,317
valve_0288_lidar_classes.ply,10,251
valve_0288_lidar_classes.ply,11,350
valve_0288_lidar_classes.ply,12,474
valve_0288_lidar_classes.ply,13,939
valve_0289_lidar_classes.ply,0,920
valve_0289_lidar_classes.ply,1,272
valve_0289_lidar_classes.ply,2,169
valve_0289_lidar_classes.ply,3,369
valve_0289_lidar_classes.ply,4,319
valve_0289_lidar_classes.ply,5,96
valve_0289_lidar_classes.ply,6,774
valve_0289_lidar_classes.ply,7,162
valve_0289_lidar_classes.ply,8,119
valve_0289_lidar_classes.ply,9,230
valve_0289_lidar_classes.ply,10,224
valve_0289_lidar_classes.ply,11,404
valve_0289_lidar_classes.ply,12,555
valve_0289_lidar_classes.ply,13,1188
valve_0290_lidar_classes.ply,0,1041
valve_0290_lidar_classes.ply,1,245
valve_0290_lidar_classes.ply,2,170
valve_0290_lidar_classes.ply,3,404
valve_0290_lidar_classes.ply,4,328
valve_0290_lidar_classes.ply,5,113
valve_0290_lidar_classes.ply,6,717
valve_0290_lidar_classes.ply,7,132
valve_0290_lidar_classes.ply,8,202
valve_0290_lidar_classes.ply,9,285
valve_0290_lidar_classes.ply,10,227
valve_0290_lidar_classes.ply,11,388
valve_0290_lidar_classes.ply,12,433
valve_0290_lidar_classes.ply,13,1174
valve_0291_lidar_classes.ply,0,1021
valve_0291_lidar_classes.ply,1,219
valve_0291_lidar_classes.ply,2,171
valve_0291_lidar_classes.ply,3,398
valve_0291_lidar_classes.ply,4,301
valve_0291_lidar_classes.ply,5,90
valve_0291_lidar_classes.ply,6,781
valve_0291_lidar_classes.ply,7,107
valve_0291_lidar_classes.ply,8,202
valve_0291_lidar_classes.ply,9,345
valve_0291_lidar_classes.ply,10,223
valve_0291_lidar_classes.ply,11,361
valve_0291_lidar_classes.ply,12,427
valve_0291_lidar_classes.ply,13,1012
valve_0292_lidar_classes.ply,0,989
valve_0292_lidar_classes.ply,1,244
valve_0292_lidar_classes.ply,2,168
valve_0292_lidar_classes.ply,3,365
valve_0292_lidar_classes.ply,4,298
valve_0292_lidar_classes.ply,5,109
valve_0292_lidar_classes.ply,6,817
valve_0292_lidar_classes.ply,7,194
valve_0292_lidar_classes.ply,8,140
valve_0292_lidar_classes.ply,9,278
valve_0292_lidar_classes.ply,10,243
valve_0292_lidar_classes.ply,11,405
valve_0292_lidar_classes.ply,12,501
valve_0292_lidar_classes.ply,13,1121
valve_0293_lidar_classes.ply,0,955
valve_0293_lidar_classes.ply,1,268
valve_0293_lidar_classes.ply,2,152
valve_0293_lidar_classes.ply,3,392
valve_0293_lidar_classes.ply,4,351
valve_0293_lidar_classes.ply,5,129
valve_0293_lidar_classes.ply,6,756
valve_0293_lidar_classes.ply,7,141
valve_0293_lidar_classes.ply,8,179
valve_0293_lidar_classes.ply,9,305
valve_0293_lidar_classes.ply,10,275
valve_0293_lidar_classes.ply,11,332
valve_0293_lidar_classes.ply,12,482
valve_0293_lidar_classes.ply,13,991
valve_0294_lidar_classes.ply,0,1067
valve_0294_lidar_classes.ply,1,231
valve_0294_lidar_classes.ply,2,147
valve_0294_lidar_classes.ply,3,422
valve_0294_lidar_classes.ply,4,274
valve_0294_lidar_classes.ply,5,94
valve_0294_lidar_classes.ply,6,756
valve_0294_lidar_classes.ply,7,114
valve_0294_lidar_classes.ply,8,228
valve_0294_lidar_classes.ply,9,320
valve_0294_lidar_classes.ply,10,235
valve_0294_lidar_classes.ply,11,378
valve_0294_lidar_classes.ply,12,461
valve_0294_lidar_classes.ply,13,978
valve_0295_lidar_classes.ply,0,1042
valve_0295_lidar_classes.ply,1,236
valve_0295_lidar_classes.ply,2,174
valve_0295_lidar_classes.ply,3,387
valve_0295_lidar_classes.ply,4,322
valve_0295_lidar_classes.ply,5,176
valve_0295_lidar_classes.ply,6,872
valve_0295_lidar_classes.ply,7,141
valve_0295_lidar_classes.ply,8,201
valve_0295_lidar_classes.ply,9,284
valve_0295_lidar_classes.ply,10,243
valve_0295_lidar_classes.ply,11,406
valve_0295_lidar_classes.ply,12,487
valve_0295_lidar_classes.ply,13,964
valve_0296_lidar_classes.ply,0,944
valve_0296_lidar_classes.ply,1,257
valve_0296_lidar_classes.ply,2,176
valve_0296_lidar_classes.ply,3,409
valve_0296_lidar_classes.ply,4,334
valve_0296_lidar_classes.ply,5,193
valve_0296_lidar_classes.ply,6,789
valve_0296_lidar_classes.ply,7,169
valve_0296_lidar_classes.ply,8,223
valve_0296_lidar_classes.ply,9,316
valve_0296_lidar_classes.ply,10,261
valve_0296_lidar_classes.ply,11,400
valve_0296_lidar_classes.ply,12,482
valve_0296_lidar_classes.ply,13,930
valve_0297_lidar_classes.ply,0,949
valve_0297_lidar_classes.ply,1,250
valve_0297_lidar_classes.ply,2,157
valve_0297_lidar_classes.ply,3,395
valve_0297_lidar_classes.ply,4,274
valve_0297_lidar_classes.ply,5,141
valve_0297_lidar_classes.ply,6,791
valve_0297_lidar_classes.ply,7,133
valve_0297_lidar_classes.ply,8,161
valve_0297_lidar_classes.ply,9,237
valve_0297_lidar_classes.ply,10,259
valve_0297_lidar_classes.ply,11,414
valve_0297_lidar_classes.ply,12,498
valve_0297_lidar_classes.ply,13,1016
valve_0298_lidar_classes.ply,0,914
valve_0298_lidar_classes.ply,1,250
valve_0298_lidar_classes.ply,2,176
valve_0298_lidar_classes.ply,3,397
valve_0298_lidar_classes.ply,4,340
valve_0298_lidar_classes.ply,5,150
valve_0298_lidar_classes.ply,6,757
valve_0298_lidar_classes.ply,7,149
valve_0298_lidar_classes.ply,8,124
valve_0298_lidar_classes.ply,9,232
valve_0298_lidar_classes.ply,10,232
valve_0298_lidar_classes.ply,11,349
valve_0298_lidar_classes.ply,12,509
valve_0298_lidar_classes.ply,13,1094
valve_0299_lidar_classes.ply,0,1055
valve_0299_lidar_classes.ply,1,266
valve_0299_lidar_classes.ply,2,117
valve_0299_lidar_classes.ply,3,388
valve_0299_lidar_classes.ply,4,293
valve_0299_lidar_classes.ply,5,136
valve_0299_lidar_classes.ply,6,725
valve_0299_lidar_classes.ply,7,169
valve_0299_lidar_classes.ply,8,152
valve_0299_lidar_classes.ply,9,258
valve_0299_lidar_classes.ply,10,260
valve_0299_lidar_classes.ply,11,357
valve_0299_lidar_classes.ply,12,520
valve_0299_lidar_classes.ply,13,1143
valve_0300_lidar_classes.ply,0,994
valve_0300_lidar_classes.ply,1,231
valve_0300_lidar_classes.ply,2,181
valve_0300_lidar_classes.ply,3,391
valve_0300_lidar_classes.ply,4,309
valve_0300_lidar_classes.ply,5,101
valve_0300_lidar_classes.ply,6,814
valve_0300_lidar_classes.ply,7,187
valve_0300_lidar_classes.ply,8,122
valve_0300_lidar_classes.ply,9,247
valve_0300_lidar_classes.ply,10,247
valve_0300_lidar_classes.ply,11,387
valve_0300_lidar_classes.ply,12,560
valve_0300_lidar_classes.ply,13,1178
valve_0301_lidar_classes.ply,0,1050
valve_0301_lidar_classes.ply,1,248
valve_0301_lidar_classes.ply,2,161
valve_0301_lidar_classes.ply,3,395
valve_0301_lidar_classes.ply,4,296
valve_0301_lidar_classes.ply,5,150
valve_0301_lidar_classes.ply,6,775
valve_0301_lidar_classes.ply,7,194
valve_0301_lidar_classes.ply,8,115
valve_0301_lidar_classes.ply,9,227
valve_0301_lidar_classes.ply,10,262
valve_0301_lidar_classes.ply,11,412
valve_0301_lidar_classes.ply,12,474
valve_0301_lidar_classes.ply,13,1041
valve_0302_lidar_classes.ply,0,1033
valve_0302_lidar_classes.ply,1,233
valve_0302_lidar_classes.ply,2,153
valve_0302_lidar_classes.ply,3,410
valve_0302_lidar_classes.ply,4,317
valve_0302_lidar_classes.ply,5,128
valve_0302_lidar_classes.ply,6,784
valve_0302_lidar_classes.ply,7,203
valve_0302_lidar_classes.ply,8,130
valve_0302_lidar_classes.ply,9,304
valve_0302_lidar_classes.ply,10,256
valve_0302_lidar_classes.ply,11,339
valve_0302_lidar_classes.ply,12,556
valve_0302_lidar_classes.ply,13,1006
valve_0303_lidar_classes.ply,0,977
valve_0303_lidar_classes.ply,1,269
valve_0303_lidar_classes.ply,2,145
valve_0303_lidar_classes.ply,3,375
valve_0303_lidar_classes.ply,4,321
valve_0303_lidar_classes.ply,5,132
valve_0303_lidar_classes.ply,6,774
valve_0303_lidar_classes.ply,7,186
valve_0303_lidar_classes.ply,8,129
valve_0303_lidar_classes.ply,9,235
valve_0303_lidar_classes.ply,10,240
valve_0303_lidar_classes.ply,11,385
valve_0303_lidar_classes.ply,12,600
valve_0303_lidar_classes.ply,13,1143
valve_0304_lidar_classes.ply,0,978
valve_0304_lidar_classes.ply,1,237
valve_0304_lidar_classes.ply,2,154
valve_0304_lidar_classes.ply,3,404
valve_0304_lidar_classes.ply,4,345
valve_0304_lidar_classes.ply,5,145
valve_0304_lidar_classes.ply,6,747
valve_0304_lidar_classes.ply,7,156
valve_0304_lidar_classes.ply,8,139
valve_0304_lidar_classes.ply,9,266
valve_0304_lidar_classes.ply,10,256
valve_0304_lidar_classes.ply,11,440
valve_0304_lidar_classes.ply,12,392
valve_0304_lidar_classes.ply,13,995
valve_0305_lidar_classes.ply,0,938
valve_0305_lidar_classes.ply,1,280
valve_0305_lidar_classes.ply,2,155
valve_0305_lidar_classes.ply,3,343
valve_0305_lidar_classes.ply,4,295
valve_0305_lidar_classes.ply,5,114
valve_0305_lidar_classes.ply,6,769
valve_0305_lidar_classes.ply,7,154
valve_0305_lidar_classes.ply,8,176
valve_0305_lidar_classes.ply,9,326
valve_0305_lidar_classes.ply,10,286
valve_0305_lidar_classes.ply,11,308
valve_0305_lidar_classes.ply,12,533
valve_0305_lidar_classes.ply,13,1018
valve_0306_lidar_classes.ply,0,1030
valve_0306_lidar_classes.ply,1,208
valve_0306_lidar_classes.ply,2,184
valve_0306_lidar_classes.ply,3,387
valve_0306_lidar_classes.ply,4,355
valve_0306_lidar_classes.ply,5,157
valve_0306_lidar_classes.ply,6,788
valve_0306_lidar_classes.ply,7,168
valve_0306_lidar_classes.ply,8,112
valve_0306_lidar_classes.ply,9,227
valve_0306_lidar_classes.ply,10,214
valve_0306_lidar_classes.ply,11,386
valve_0306_lidar_classes.ply,12,475
valve_0306_lidar_classes.ply,13,1087
valve_0307_lidar_classes.ply,0,1012
valve_0307_lidar_classes.ply,1,255
valve_0307_lidar_classes.ply,2,167
valve_0307_lidar_classes.ply,3,365
valve_0307_lidar_classes.ply,4,281
valve_0307_lidar_classes.ply,5,179
valve_0307_lidar_classes.ply,6,784
valve_0307_lidar_classes.ply,7,155
valve_0307_lidar_classes.ply,8,233
valve_0307_lidar_classes.ply,9,294
valve_0307_lidar_classes.ply,10,246
valve_0307_lidar_classes.ply,11,375
valve_0307_lidar_classes.ply,12,609
valve_0307_lidar_classes.ply,13,993
valve_0308_lidar_classes.ply,0,939
valve_0308_lidar_classes.ply,1,285
valve_0308_lidar_classes.ply,2,151
valve_0308_lidar_classes.ply,3,404
valve_0308_lidar_classes.ply,4,376
valve_0308_lidar_classes.ply,5,192
valve_0308_lidar_classes.ply,6,856
valve_0308_lidar_classes.ply,7,176
valve_0308_lidar_classes.ply,8,237
valve_0308_lidar_classes.ply,9,286
valve_0308_lidar_classes.ply,10,273
valve_0308_lidar_classes.ply,11,381
valve_0308_lidar_classes.ply,12,450
valve_0308_lidar_classes.ply,13,950
valve_0309_lidar_classes.ply,0,1052
valve_0309_lidar_classes.ply,1,216
valve_0309_lidar_classes.ply,2,140
valve_0309_lidar_classes.ply,3,427
valve_0309_lidar_classes.ply,4,316
valve_0309_lidar_classes.ply,5,151
valve_0309_lidar_classes.ply,6,819
valve_0309_lidar_classes.ply,7,194
valve_0309_lidar_classes.ply,8,222
valve_0309_lidar_classes.ply,9,282
valve_0309_lidar_classes.ply,10,295
valve_0309_lidar_classes.ply,11,339
valve_0309_lidar_classes.ply,12,561
valve_0309_lidar_classes.ply,13,1018
valve_0310_lidar_classes.ply,0,1041
valve_0310_lidar_classes.ply,1,224
valve_0310_lidar_classes.ply,2,165
valve_0310_lidar_classes.ply,3,394
valve_0310_lidar_classes.ply,4,293
valve_0310_lidar_classes.ply,5,132
valve_0310_lidar_classes.ply,6,769
valve_0310_lidar_classes.ply,7,151
valve_0310_lidar_classes.ply,8,114
valve_0310_lidar_classes.ply,9,243
valve_0310_lidar_classes.ply,10,278
valve_0310_lidar_classes.ply,11,389
valve_0310_lidar_classes.ply,12,431
valve_0310_lidar_classes.ply,13,1151
valve_0311_lidar_classes.ply,0,942
valve_0311_lidar_classes.ply,1,257
valve_0311_lidar_classes.ply,2,151
valve_0311_lidar_classes.ply,3,384
valve_0311_lidar_classes.ply,4,361
valve_0311_lidar_classes.ply,5,174
valve_0311_lidar_classes.ply,6,753
valve_0311_lidar_classes.ply,7,133
valve_0311_lidar_classes.ply,8,170
valve_0311_lidar_classes.ply,9,236
valve_0311_lidar_classes.ply,10,252
valve_0311_lidar_classes.ply,11,430
valve_0311_lidar_classes.ply,12,510
valve_0311_lidar_classes.ply,13,1033
valve_0312_lidar_classes.ply,0,1144
valve_0312_lidar_classes.ply,1,222
valve_0312_lidar_classes.ply,2,156
valve_0312_lidar_classes.ply,3,383
valve_0312_lidar_classes.ply,4,326
valve_0312_lidar_classes.ply,5,115
valve_0312_lidar_classes.ply,6,752
valve_0312_lidar_classes.ply,7,112
valve_0312_lidar_classes.ply,8,214
valve_0312_lidar_classes.ply,9,300
valve_0312_lidar_classes.ply,10,191
valve_0312_lidar_classes.ply,11,390
valve_0312_lidar_classes.ply,12,486
valve_0312_lidar_classes.ply,13,1050
valve_0313_lidar_classes.ply,0,991
valve_0313_lidar_classes.ply,1,220
valve_0313_lidar_classes.ply,2,188
valve_0313_lidar_classes.ply,3,369
valve_0313_lidar_classes.ply,4,273
valve_0313_lidar_classes.ply,5,106
valve_0313_lidar_classes.ply,6,752
valve_0313_lidar_classes.ply,7,216
valve_0313_lidar_classes.ply,8,240
valve_0313_lidar_classes.ply,9,233
valve_0313_lidar_classes.ply,10,279
valve_0313_lidar_classes.ply,11,404
valve_0313_lidar_classes.ply,12,556
valve_0313_lidar_classes.ply,13,1196
valve_0314_lidar_classes.ply,0,1070
valve_0314_lidar_classes.ply,1,240
valve_0314_lidar_classes.ply,2,151
valve_0314_lidar_classes.ply,3,402
valve_0314_lidar_classes.ply,4,383
valve_0314_lidar_classes.ply,5,142
valve_0314_lidar_classes.ply,6,783
valve_0314_lidar_classes.ply,7,250
valve_0314_lidar_classes.ply,8,210
valve_0314_lidar_classes.ply,9,250
valve_0314_lidar_classes.ply,10,302
valve_0314_lidar_classes.ply,11,335
valve_0314_lidar_classes.ply,12,551
valve_0314_lidar_classes.ply,13,997
valve_0315_lidar_classes.ply,0,1105
valve_0315_lidar_classes.ply,1,238
valve_0315_lidar_classes.ply,2,126
valve_0315_lidar_classes.ply,3,409
valve_0315_lidar_classes.ply,4,334
valve_0315_lidar_classes.ply,5,120
valve_0315_lidar_classes.ply,6,777
valve_0315_lidar_classes.ply,7,152
valve_0315_lidar_classes.ply,8,168
valve_0315_lidar_classes.ply,9,276
valve_0315_lidar_classes.ply,10,302
valve_0315_lidar_classes.ply,11,345
valve_0315_lidar_classes.ply,12,504
valve_0315_lidar_classes.ply,13,977
valve_0316_lidar_classes.ply,0,928
valve_0316_lidar_classes.ply,1,225
valve_0316_lidar_classes.ply,2,176
valve_0316_lidar_classes.ply,3,390
valve_0316_lidar_classes.ply,4,362
valve_0316_lidar_classes.ply,5,149
valve_0316_lidar_classes.ply,6,819
valve_0316_lidar_classes.ply,7,114
valve_0316_lidar_classes.ply,8,185
valve_0316_lidar_classes.ply,9,240
valve_0316_lidar_classes.ply,10,219
valve_0316_lidar_classes.ply,11,492
valve_0316_lidar_classes.ply,12,503
valve_0316_lidar_classes.ply,13,1101
valve_0317_lidar_classes.ply,0,955
valve_0317_lidar_classes.ply,1,225
valve_0317_lidar_classes.ply,2,154
valve_0317_lidar_classes.ply,3,415
valve_0317_lidar_classes.ply,4,283
valve_0317_lidar_classes.ply,5,116
valve_0317_lidar_classes.ply,6,814
valve_0317_lidar_classes.ply,7,217
valve_0317_lidar_classes.ply,8,146
valve_0317_lidar_classes.ply,9,224
valve_0317_lidar_classes.ply,10,326
valve_0317_lidar_classes.ply,11,362
valve_0317_lidar_classes.ply,12,574
valve_0317_lidar_classes.ply,13,1072
valve_0319_lidar_classes.ply,0,992
valve_0319_lidar_classes.ply,1,236
valve_0319_lidar_classes.ply,2,167
valve_0319_lidar_classes.ply,3,397
valve_0319_lidar_classes.ply,4,316
valve_0319_lidar_classes.ply,5,150
valve_0319_lidar_classes.ply,6,845
valve_0319_lidar_classes.ply,7,202
valve_0319_lidar_classes.ply,8,187
valve_0319_lidar_classes.ply,9,239
valve_0319_lidar_classes.ply,10,308
valve_0319_lidar_classes.ply,11,437
valve_0319_lidar_classes.ply,12,584
valve_0319_lidar_classes.ply,13,953
valve_0320_lidar_classes.ply,0,1036
valve_0320_lidar_classes.ply,1,274
valve_0320_lidar_classes.ply,2,129
valve_0320_lidar_classes.ply,3,378
valve_0320_lidar_classes.ply,4,311
valve_0320_lidar_classes.ply,5,122
valve_0320_lidar_classes.ply,6,712
valve_0320_lidar_classes.ply,7,186
valve_0320_lidar_classes.ply,8,136
valve_0320_lidar_classes.ply,9,253
valve_0320_lidar_classes.ply,10,234
valve_0320_lidar_classes.ply,11,396
valve_0320_lidar_classes.ply,12,541
valve_0320_lidar_classes.ply,13,1210
valve_0321_lidar_classes.ply,0,949
valve_0321_lidar_classes.ply,1,250
valve_0321_lidar_classes.ply,2,178
valve_0321_lidar_classes.ply,3,366
valve_0321_lidar_classes.ply,4,362
valve_0321_lidar_classes.ply,5,194
valve_0321_lidar_classes.ply,6,685
valve_0321_lidar_classes.ply,7,132
valve_0321_lidar_classes.ply,8,144
valve_0321_lidar_classes.ply,9,292
valve_0321_lidar_classes.ply,10,259
valve_0321_lidar_classes.ply,11,417
valve_0321_lidar_classes.ply,12,567
valve_0321_lidar_classes.ply,13,873
valve_0322_lidar_classes.ply,0,920
valve_0322_lidar_classes.ply,1,239
valve_0322_lidar_classes.ply,2,156
valve_0322_lidar_classes.ply,3,378
valve_0322_lidar_classes.ply,4,295
valve_0322_lidar_classes.ply,5,161
valve_0322_lidar_classes.ply,6,753
valve_0322_lidar_classes.ply,7,173
valve_0322_lidar_classes.ply,8,116
valve_0322_lidar_classes.ply,9,260
valve_0322_lidar_classes.ply,10,289
valve_0322_lidar_classes.ply,11,374
valve_0322_lidar_classes.ply,12,445
valve_0322_lidar_classes.ply,13,1011
valve_0323_lidar_classes.ply,0,903
valve_0323_lidar_classes.ply,1,218
valve_0323_lidar_classes.ply,2,176
valve_0323_lidar_classes.ply,3,398
valve_0323_lidar_classes.ply,4,327
valve_0323_lidar_classes.ply,5,151
valve_0323_lidar_classes.ply,6,820
valve_0323_lidar_classes.ply,7,141
valve_0323_lidar_classes.ply,8,128
valve_0323_lidar_classes.ply,9,256
valve_0323_lidar_classes.ply,10,188
valve_0323_lidar_classes.ply,11,403
valve_0323_lidar_classes.ply,12,520
valve_0323_lidar_classes.ply,13,942
valve_0324_lidar_classes.ply,0,922
valve_0324_lidar_classes.ply,1,269
valve_0324_lidar_classes.ply,2,160
valve_0324_lidar_classes.ply,3,408
valve_0324_lidar_classes.ply,4,363
valve_0324_lidar_classes.ply,5,94
valve_0324_lidar_classes.ply,6,783
valve_0324_lidar_classes.ply,7,98
valve_0324_lidar_classes.ply,8,210
valve_0324_lidar_classes.ply,9,335
valve_0324_lidar_classes.ply,10,228
valve_0324_lidar_classes.ply,11,379
valve_0324_lidar_classes.ply,12,486
valve_0324_lidar_classes.ply,13,979
valve_0325_lidar_classes.ply,0,949
valve_0325_lidar_classes.ply,1,266
valve_0325_lidar_classes.ply,2,150
valve_0325_lidar_classes.ply,3,413
valve_0325_lidar_classes.ply,4,314
valve_0325_lidar_classes.ply,5,174
valve_0325_lidar_classes.ply,6,859
valve_0325_lidar_classes.ply,7,172
valve_0325_lidar_classes.ply,8,198
valve_0325_lidar_classes.ply,9,265
valve_0325_lidar_classes.ply,10,248
valve_0325_lidar_classes.ply,11,386
valve_0325_lidar_classes.ply,12,579
valve_0325_lidar_classes.ply,13,1041
valve_0326_lidar_classes.ply,0,946
valve_0326_lidar_classes.ply,1,249
valve_0326_lidar_classes.ply,2,177
valve_0326_lidar_classes.ply,3,400
valve_0326_lidar_classes.ply,4,239
valve_0326_lidar_classes.ply,5,95
valve_0326_lidar_classes.ply,6,697
valve_0326_lidar_classes.ply,7,130
valve_0326_lidar_classes.ply,8,213
valve_0326_lidar_classes.ply,9,300
valve_0326_lidar_classes.ply,10,223
valve_0326_lidar_classes.ply,11,445
valve_0326_lidar_classes.ply,12,542
valve_0326_lidar_classes.ply,13,1108
valve_0327_lidar_classes.ply,0,989
valve_0327_lidar_classes.ply,1,242
valve_0327_lidar_classes.ply,2,174
valve_0327_lidar_classes.ply,3,368
valve_0327_lidar_classes.ply,4,313
valve_0327_lidar_classes.ply,5,148
valve_0327_lidar_classes.ply,6,736
valve_0327_lidar_classes.ply,7,127
valve_0327_lidar_classes.ply,8,214
valve_0327_lidar_classes.ply,9,284
valve_0327_lidar_classes.ply,10,266
valve_0327_lidar_classes.ply,11,465
valve_0327_lidar_classes.ply,12,488
valve_0327_lidar_classes.ply,13,959
valve_0328_lidar_classes.ply,0,1014
valve_0328_lidar_classes.ply,1,272
valve_0328_lidar_classes.ply,2,153
